IDCNT,RISK_NATURE_1,RISK_NATURE_2,RISK_NATURE_3,RISK_FAMILY_STRUCT,RISK_ROOMS_NB,RISK_PROT_1,RISK_PROT_2,SURF_HOUSE,SURF_VER,SURF_OUTB,SURF_GR,OPTION_1,OPTION_2,OPTION_3,OPTION_4,OPTION_5,OPTION_6,OPTION_7,OPTION_8,INSEE_CODE,ZONE_1,ZONE_2,ZONE_3,AMOUNT
1304496,PH,HT,2,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,74166,J,E,C,0.0
1305896,PH,FT,2,1,2,4,0,6,0,0,0,False,False,False,False,False,False,False,False,78646,N,Q,C,0.0
1306090,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,14327,E,E,C,0.0
1306386,PH,HO,1,4,5,4,0,9,0,1,1,False,False,False,False,False,False,False,False,77222,M,K,K,0.0
1306491,PH,HO,1,4,7,4,0,14,0,1,1,False,False,False,False,False,True,True,True,49273,C,D,E,0.0
1306542,PH,HO,1,4,5,1,1,10,0,1,2,False,False,False,False,False,False,False,True,18214,G,E,M,0.0
1307285,PH,HO,1,1,3,1,1,8,0,2,1,False,False,False,False,False,False,False,False,42316,J,H,J,0.0
1307321,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,84089,L,M,K,0.0
1307497,PH,HO,1,1,3,4,0,8,0,1,1,False,False,False,False,False,False,False,True,51506,G,F,E,0.0
1307514,PH,HO,1,4,6,4,0,12,0,2,3,False,False,False,False,False,True,False,True,71238,C,C,G,0.0
1307833,PH,HT,2,1,2,4,0,4,0,1,1,False,False,False,False,False,False,False,False,85226,B,C,G,0.0
1308052,PH,HO,1,4,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,33519,L,M,K,0.0
1308597,PH,HO,1,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,True,61169,C,D,C,0.0
1309531,PH,HO,1,1,4,1,1,10,0,1,1,False,True,False,False,False,False,False,False,59906,J,F,M,0.0
1309746,PH,HO,1,3,5,4,0,12,0,1,1,False,False,False,False,False,False,False,False,33005,J,H,K,0.0
1310420,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,93001,S,R,C,0.0
1310456,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,21152,D,D,K,0.0
1311082,SH,FO,5,0,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,44055,E,F,E,0.0
1311918,PH,HO,1,1,4,1,1,7,0,1,1,False,False,False,False,False,False,False,False,49099,C,E,E,0.0
1313536,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,49007,G,F,E,0.0
1313921,PH,HT,2,2,3,1,0,8,0,1,1,False,False,False,True,False,False,False,False,62386,J,D,J,0.0
1314662,PH,FT,2,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,34172,Q,M,P,0.0
1314863,PH,FT,2,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,06088,P,Q,J,0.0
1315116,PH,HO,1,3,6,4,0,12,0,2,2,False,False,False,False,False,True,False,True,39368,C,D,G,0.0
1315952,PH,FO,5,1,5,1,1,10,0,0,0,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
1316181,PH,FT,2,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,42186,L,F,J,0.0
1317010,PH,HO,1,3,4,4,0,14,0,1,6,False,False,False,False,False,False,False,True,32096,C,E,L,0.0
1317026,PH,FT,2,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,83070,M,K,M,0.0
1317163,PH,HO,1,4,4,4,0,10,0,2,3,False,False,False,False,False,True,False,False,74284,K,E,C,0.0
1317876,PH,HT,2,1,4,4,0,8,0,0,1,False,False,False,False,False,False,False,True,02478,F,D,K,0.0
1318387,PH,HT,2,3,4,1,1,8,0,1,1,False,False,False,False,False,False,False,True,60223,F,D,H,0.0
1318464,PH,HO,1,4,5,1,1,10,0,1,2,False,False,False,False,False,False,False,False,38138,M,K,C,0.0
1318519,PH,HO,1,3,6,4,0,12,0,2,2,False,False,False,False,False,False,False,False,79017,B,C,H,0.0
1318585,PH,HO,1,4,7,1,1,13,0,2,3,False,False,False,False,False,False,False,True,22008,C,C,C,0.0
1318587,PH,HO,1,2,4,1,1,10,0,1,1,False,False,False,False,False,False,False,False,92022,N,S,C,0.0
1318592,SH,FO,5,0,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,33009,F,H,K,0.0
1318662,PH,HO,1,3,4,1,1,8,0,0,3,False,True,False,False,False,False,False,False,29132,C,D,E,0.0
1319017,PH,FT,2,4,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
1320078,PH,FT,2,3,4,4,0,8,0,0,0,False,False,False,False,False,True,False,False,92048,N,V,C,0.0
1320635,PH,HT,2,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,76217,D,H,G,0.0
1321745,PH,FO,5,4,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1323900,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,91340,P,Q,C,0.0
1323948,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75111,S,W,C,0.0
1324715,PH,HT,2,4,7,4,0,13,0,1,2,False,True,False,False,False,False,False,False,44106,C,C,E,0.0
1325141,PH,HT,2,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,92046,N,S,C,0.0
1325236,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,57631,D,E,G,0.0
1325860,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1326209,PH,HO,1,4,5,1,1,10,0,2,3,False,False,False,False,False,False,True,False,35265,E,D,C,0.0
1326436,PH,FO,1,1,2,4,0,3,0,0,0,False,True,False,False,False,False,False,False,75114,R,W,C,0.0
1327309,PH,HO,1,3,5,1,1,10,0,1,1,False,False,False,False,False,False,False,False,72198,E,D,E,0.0
1328022,SH,HO,1,0,4,4,0,7,0,0,1,False,False,False,False,False,False,False,False,85222,B,C,G,0.0
1328904,PH,HT,2,4,5,4,0,9,0,1,1,False,False,False,False,False,False,True,False,62108,F,F,J,0.0
1329332,PH,HO,1,4,6,1,1,11,0,2,3,False,False,False,False,False,False,True,True,27480,G,E,E,0.0
1329378,PH,HT,2,4,4,1,0,8,0,1,1,False,False,False,True,False,False,False,False,62724,J,D,J,0.0
1330568,PH,HT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,80021,G,H,K,0.0
1330666,PH,FO,5,3,3,1,1,5,0,0,0,True,True,False,False,False,False,False,False,92046,N,S,C,0.0
1331015,PH,HO,1,1,3,1,1,8,0,1,3,False,False,False,False,False,False,False,False,80280,E,F,K,0.0
1331344,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,59350,N,P,M,0.0
1331378,PH,HO,1,1,4,4,0,8,0,1,1,False,False,False,False,False,True,False,False,33555,J,F,K,0.0
1331408,PH,FT,2,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,29207,C,D,E,0.0
1331487,PH,HT,2,3,5,1,0,10,2,1,1,False,False,False,True,False,False,False,False,62498,J,D,J,0.0
1331776,SH,HO,1,0,3,1,1,5,0,1,1,False,False,False,False,False,False,False,False,11266,F,F,K,0.0
1331785,PH,FT,2,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,06088,P,Q,J,0.0
1332188,SH,FO,1,0,3,1,1,5,4,0,0,False,False,False,False,False,True,False,False,34003,M,K,J,0.0
1332190,PH,HO,1,4,7,4,0,13,0,1,1,False,False,False,False,False,False,False,False,54152,G,F,G,0.0
1332230,PH,FO,5,3,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,34172,Q,M,P,0.0
1332758,PH,HO,1,1,3,1,1,8,0,2,11,False,False,False,False,False,False,False,False,85015,C,C,G,0.0
1332803,PH,FT,2,3,3,4,0,6,1,0,0,False,False,False,False,False,False,False,False,31056,Q,P,K,0.0
1333080,PH,HO,3,3,7,4,0,13,0,1,2,False,False,False,False,False,False,False,False,56007,D,C,C,0.0
1334005,PH,HT,2,4,4,4,0,10,0,1,2,False,False,False,False,False,False,False,False,30317,J,H,P,0.0
1334008,PH,HO,1,3,6,1,1,12,0,0,1,False,False,False,False,False,False,False,False,89024,F,H,K,0.0
1334771,PH,HO,1,1,4,4,0,8,0,1,3,False,False,False,False,False,False,False,False,38182,F,K,C,0.0
1334814,PH,FT,2,3,3,4,0,6,0,0,0,False,True,False,False,False,False,False,False,57463,G,F,G,0.0
1334852,PH,FT,2,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,73121,D,D,C,0.0
1335052,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,03185,D,E,K,0.0
1335220,PH,FT,2,2,4,4,0,7,0,0,0,False,True,False,False,False,False,False,False,57463,G,F,G,0.0
1335366,PH,HT,2,1,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,11069,H,F,K,0.0
1335418,PH,HO,1,4,5,4,0,9,0,0,1,False,False,False,False,False,False,False,True,02042,G,D,K,0.0
1336438,PH,FO,5,3,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,93051,S,R,C,0.0
1336596,PH,HO,1,3,5,4,0,12,0,2,2,False,False,False,False,False,False,False,True,33533,E,E,K,0.0
1338016,PH,HO,1,1,4,4,0,8,0,0,1,False,False,False,False,False,False,False,False,64269,E,K,L,0.0
1338147,SH,HO,1,0,3,4,0,6,0,3,1,False,False,False,False,False,False,False,False,12092,B,C,H,0.0
1338410,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,64125,E,M,L,0.0
1338582,PH,HT,2,4,6,4,0,12,0,1,1,False,True,False,False,False,False,False,False,76351,K,H,G,0.0
1338796,PH,FT,2,4,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1339400,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,0.0
1339553,PH,HT,2,1,3,4,0,5,0,1,1,False,False,False,False,False,False,False,False,59548,F,D,M,0.0
1339742,PH,FO,5,1,2,4,0,4,1,0,0,False,False,False,False,False,False,False,False,29019,C,E,E,0.0
1339984,PH,HO,1,4,6,4,0,12,0,2,3,False,False,False,False,False,False,True,True,35284,C,E,C,0.0
1340107,PH,FT,2,4,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,2A041,U,M,G,0.0
1340400,PH,FT,2,2,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,92026,N,S,C,0.0
1340505,PH,HO,1,4,5,1,1,10,0,2,3,False,False,False,False,False,True,False,False,18205,G,F,M,0.0
1340694,PH,HO,1,3,5,4,0,10,0,3,2,False,False,False,False,False,False,False,False,21263,E,E,K,0.0
1340977,PH,HO,1,4,7,4,0,14,0,1,3,False,False,False,False,False,True,False,True,28085,E,E,E,0.0
1341495,PH,HO,1,4,4,1,1,8,0,1,3,False,False,False,False,False,False,False,True,59291,J,D,M,0.0
1341578,PH,HO,1,3,5,4,0,10,0,1,0,False,False,False,False,False,False,False,False,76540,H,K,G,0.0
1341771,PH,HO,1,4,6,1,1,12,0,2,1,False,False,False,False,False,True,False,True,69249,K,H,E,0.0
1343607,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,88413,E,C,H,0.0
1343949,PH,FT,2,1,3,4,0,6,0,0,0,True,False,False,False,False,False,False,False,69385,M,P,E,0.0
1344238,PH,FT,2,4,5,4,0,14,0,0,0,False,False,False,False,False,False,False,False,42127,F,E,J,0.0
1344751,PH,FO,1,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,93066,S,R,C,0.0
1345367,PH,HO,1,1,4,4,0,8,0,4,1,False,True,False,False,False,False,False,True,28064,G,F,E,0.0
1345592,PH,HO,1,2,7,4,0,13,0,1,2,False,False,False,False,False,False,True,True,37208,F,H,E,0.0
1345883,PH,FT,2,3,2,4,0,6,0,0,0,False,False,False,False,False,False,False,False,10387,F,F,E,0.0
1346186,PH,HO,1,3,4,4,0,8,4,3,2,False,False,False,False,False,False,False,True,25084,F,E,K,0.0
1346187,PH,FO,1,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,69386,Q,P,E,0.0
1348199,PH,HO,1,3,6,1,0,11,0,1,2,False,False,False,False,True,False,False,False,85165,C,B,G,0.0
1348504,PH,FO,5,4,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,69040,M,P,E,0.0
1348520,PH,FO,5,3,5,1,1,9,0,0,0,False,False,False,False,False,False,False,False,78498,N,Q,C,0.0
1348763,PH,HO,1,4,6,4,0,14,0,0,1,False,False,False,False,False,False,False,True,79298,B,D,H,0.0
1348954,PH,HT,2,4,5,1,1,16,0,2,3,False,False,False,False,False,False,True,False,23206,B,D,K,0.0
1349395,PH,HO,1,4,6,1,0,12,2,2,4,False,False,False,True,False,False,True,False,28081,E,E,E,0.0
1349431,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,59273,F,K,M,0.0
1349594,PH,FT,2,1,3,1,1,8,0,0,0,False,False,False,False,False,False,False,False,47001,D,E,L,0.0
1349668,PH,HT,2,3,4,4,0,10,0,1,1,False,False,False,False,False,False,False,False,31150,Q,P,K,0.0
1349895,PH,HO,1,3,4,4,0,8,3,1,1,False,False,False,False,False,False,False,False,59220,N,P,M,0.0
1350109,PH,FO,5,2,4,1,1,8,0,0,0,False,False,False,False,False,True,False,False,38185,M,K,C,0.0
1350680,PH,FO,5,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75110,S,W,C,0.0
1351402,SH,FO,5,0,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,75111,S,W,C,0.0
1351670,PH,FO,5,4,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,75111,S,W,C,714.7322732000001
1352260,PH,HO,1,2,5,4,0,12,0,3,5,False,False,False,False,False,False,False,True,02385,F,D,K,0.0
1352400,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,True,False,10387,F,F,E,0.0
1352459,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,True,False,False,38421,M,K,C,0.0
1352946,PH,HT,2,4,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,62637,J,D,J,0.0
1353134,PH,HO,1,4,4,1,1,10,0,1,2,False,False,False,False,False,False,False,True,85161,C,C,G,0.0
1353461,PH,HO,1,1,3,4,0,6,0,1,4,False,False,False,False,False,False,True,True,23247,B,D,K,0.0
1353561,PH,FT,2,1,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,77152,M,P,K,0.0
1353585,PH,HO,1,3,5,1,1,14,0,1,2,False,False,False,False,False,False,True,True,67206,E,E,E,0.0
1353796,SH,FO,5,0,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,66048,E,H,G,0.0
1353876,PH,HO,1,1,5,1,0,12,0,1,1,False,False,False,True,False,False,False,False,44097,D,D,E,0.0
1354619,PH,HO,3,3,4,4,0,10,0,3,5,False,False,False,False,False,False,False,False,67344,E,E,E,0.0
1354673,PH,HO,1,4,8,1,1,14,0,2,3,False,False,False,False,False,False,False,True,37179,F,H,E,0.0
1355537,PH,HO,1,4,6,4,0,14,2,1,1,False,False,False,False,False,False,False,False,91534,P,Q,C,0.0
1355882,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,76681,H,K,G,0.0
1356046,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,14118,E,E,C,0.0
1356474,PH,HT,2,2,6,4,0,11,0,1,1,False,False,False,False,False,False,False,True,79213,B,C,H,0.0
1356907,PH,HO,1,4,7,1,0,18,0,4,3,False,False,False,True,False,False,True,False,78285,N,K,C,0.0
1357567,PH,HT,2,4,4,4,0,8,0,1,1,False,False,True,False,False,True,False,False,37261,F,H,E,0.0
1357837,PH,HO,1,4,5,4,0,12,0,1,3,False,False,False,False,False,False,False,False,33376,L,M,K,0.0
1358183,PH,FT,2,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,75120,R,W,C,0.0
1358320,PH,HO,1,3,5,4,0,10,0,1,2,False,False,False,False,False,True,False,True,63282,E,F,G,0.0
1358637,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,83137,K,M,M,0.0
1358707,PH,HO,1,3,4,4,0,8,4,2,1,False,False,False,False,False,False,False,True,27229,G,E,E,0.0
1358887,PH,FT,2,3,3,4,0,6,0,0,0,False,True,False,False,False,False,False,False,59183,F,K,M,0.0
1358944,PH,HO,1,4,6,1,1,16,0,1,1,False,False,False,False,False,False,False,False,94016,Q,S,C,0.0
1359670,PH,HT,2,4,4,1,1,8,0,0,0,False,False,False,False,False,False,True,True,41125,E,D,J,0.0
1360495,PH,HO,1,4,4,1,1,8,0,1,2,False,False,False,False,False,False,False,True,74264,F,E,C,0.0
1360559,PH,HT,2,3,5,4,0,9,0,1,2,False,False,False,False,False,False,False,False,87154,B,B,C,0.0
1360728,PH,HO,1,3,3,4,0,8,0,1,3,False,False,False,False,False,False,False,False,44195,E,E,E,0.0
1360875,PH,HO,1,3,4,4,0,8,2,1,2,False,False,False,False,False,False,False,False,60025,F,D,H,231.388146
1360951,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,38185,M,K,C,0.0
1361834,PH,HO,1,2,5,4,0,12,0,3,3,False,False,False,False,False,False,False,False,85226,B,C,G,0.0
1361900,PH,HO,1,2,3,4,0,8,5,2,0,False,False,False,False,False,False,False,False,52177,B,C,H,0.0
1362115,PH,FT,2,3,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,83126,K,M,M,0.0
1362310,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,True,False,31573,J,P,K,0.0
1362814,PH,HO,1,4,5,1,1,10,0,1,1,False,False,False,False,False,True,False,True,56083,D,E,C,0.0
1363133,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
1363346,PH,HO,1,3,4,4,0,14,0,0,4,False,False,False,False,False,False,False,False,12025,B,C,H,0.0
1363866,SH,HO,1,0,6,4,0,12,0,2,2,False,False,False,False,False,False,False,True,74070,K,E,C,0.0
1364052,PH,HO,1,3,5,1,1,10,0,2,2,False,False,False,False,False,False,True,True,32256,C,E,L,0.0
1364250,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,10268,D,D,E,0.0
1364339,PH,HO,1,3,4,1,1,8,0,0,1,False,False,False,False,False,False,False,False,49007,G,F,E,0.0
1365513,PH,FT,2,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,02722,G,D,K,0.0
1366372,PH,FT,2,1,3,1,0,6,0,0,0,False,False,False,False,True,False,False,False,59183,F,K,M,0.0
1367569,PH,HO,1,1,4,4,0,8,0,2,1,False,False,False,False,False,True,False,False,26332,G,H,H,0.0
1368029,PH,HO,3,1,8,1,1,14,0,2,2,False,False,False,False,False,False,False,False,10298,D,D,E,0.0
1368375,PH,HO,1,4,4,4,0,8,0,1,0,False,False,False,False,False,False,False,False,73222,G,H,C,0.0
1369561,PH,FT,2,2,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,67365,J,H,E,0.0
1369777,SH,FT,2,0,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,29233,C,D,E,0.0
1369882,PH,HO,3,1,7,4,0,16,0,1,2,False,False,False,False,False,False,False,False,44135,E,F,E,0.0
1371064,PH,FT,2,3,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,06088,P,Q,J,701.1762
1371594,SH,HO,1,0,3,1,0,6,0,0,1,False,False,False,True,False,False,False,False,85234,C,B,G,0.0
1371806,PH,HO,1,3,5,1,1,16,0,2,6,False,False,False,False,False,False,False,True,67324,E,E,E,0.0
1372010,PH,HT,2,3,3,4,0,5,0,0,1,False,False,False,False,False,False,False,True,13001,S,P,K,0.0
1372260,PH,FT,2,1,3,1,1,6,0,0,0,False,False,True,False,False,False,False,False,90010,F,H,G,0.0
1372734,PH,HO,1,4,7,4,0,13,0,1,2,False,False,False,False,False,False,False,False,64007,C,F,L,0.0
1372914,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,63113,E,F,G,1346.3401079000002
1372932,PH,HT,2,4,5,1,1,10,0,1,1,False,False,False,False,False,False,False,False,37003,D,E,E,315.52929
1373654,PH,HO,1,3,7,1,1,22,0,3,1,False,False,False,False,False,False,False,True,26258,G,H,H,0.0
1375116,PH,HO,1,4,5,1,1,10,0,1,2,False,False,False,False,False,False,False,False,29074,C,D,E,0.0
1375603,PH,FT,2,4,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,93045,S,R,C,0.0
1375649,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,72181,E,D,E,0.0
1376908,PH,HT,2,2,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,85080,B,B,G,0.0
1377223,PH,HO,1,4,2,1,1,6,0,0,0,False,False,False,False,False,False,True,False,2A130,U,M,G,0.0
1377435,PH,FO,5,4,5,4,0,12,0,0,0,False,False,False,False,False,False,False,False,13206,T,P,K,0.0
1377506,PH,FO,5,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,06088,P,Q,J,0.0
1377538,PH,HO,1,3,5,1,1,14,3,1,1,False,False,False,False,False,True,False,False,33039,L,M,K,0.0
1377703,PH,HO,1,4,10,1,0,20,0,2,3,False,False,False,True,False,False,False,False,54289,G,F,G,0.0
1377813,PH,HO,1,4,6,4,0,12,0,1,3,False,False,False,False,False,False,False,True,83050,L,M,M,0.0
1377890,SH,HO,1,0,3,1,1,5,0,1,4,False,False,False,False,False,True,False,False,88484,C,C,H,0.0
1377937,PH,FT,2,1,1,1,1,2,0,0,0,False,False,False,False,False,True,False,False,33192,L,M,K,0.0
1378219,PH,HO,1,2,3,1,1,5,0,1,1,False,False,False,False,False,False,False,False,34116,Q,M,P,0.0
1378532,PH,HO,1,3,5,4,0,14,0,5,1,False,False,False,False,False,False,False,False,55492,C,D,E,0.0
1378691,PH,HO,1,1,4,4,0,8,0,1,1,False,False,False,False,False,False,True,True,69069,M,P,E,0.0
1378804,SH,HO,1,0,3,4,0,6,0,0,1,False,False,False,False,False,False,False,False,16056,C,D,G,0.0
1378887,PH,HT,2,4,7,1,0,16,0,2,13,False,False,False,False,False,False,True,True,07279,E,D,L,701.1762
1379185,PH,HO,1,3,7,4,0,14,0,1,4,False,False,False,False,False,False,False,True,32013,C,E,L,0.0
1379554,PH,HO,1,4,4,4,0,7,0,1,2,False,False,True,False,False,False,False,False,45127,G,E,J,0.0
1379852,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,59540,F,K,M,0.0
1380159,SH,FO,1,0,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,33214,F,E,K,0.0
1380212,PH,HO,1,4,8,1,1,14,0,2,3,False,False,False,False,False,False,True,True,72053,D,C,E,0.0
1380225,PH,HO,1,3,4,4,0,8,5,1,1,False,False,False,False,False,False,False,False,66180,K,K,G,0.0
1380292,SH,HO,1,0,7,1,1,14,0,2,3,False,False,False,False,False,False,False,False,50107,C,C,H,0.0
1380860,PH,FT,2,3,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,65059,B,F,L,0.0
1381214,PH,HT,2,4,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,62044,E,F,J,0.0
1381377,PH,HT,2,1,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,62637,J,D,J,0.0
1381447,PH,HO,1,3,4,1,1,8,4,1,2,False,False,False,False,False,False,True,True,35122,C,E,C,0.0
1381462,PH,HO,1,3,4,4,0,12,0,2,4,False,False,False,False,False,False,False,True,50139,C,C,H,0.0
1381627,PH,HO,1,4,5,4,0,16,0,0,2,False,False,False,False,False,False,False,True,91425,P,Q,C,0.0
1382355,PH,HO,1,3,6,1,0,12,0,2,3,False,False,False,True,False,False,False,True,56033,C,C,C,0.0
1383163,PH,HO,1,3,3,4,0,8,4,0,1,False,False,False,False,False,False,False,False,17010,F,E,H,0.0
1383470,PH,HO,1,1,7,4,0,13,0,1,3,False,False,False,False,False,False,False,False,83131,K,M,M,0.0
1384180,PH,HO,1,2,5,4,0,9,0,1,2,False,False,False,False,False,False,True,False,37267,C,E,E,0.0
1384298,PH,FO,5,4,4,1,1,10,0,0,0,False,False,False,False,False,False,False,False,67471,J,H,E,0.0
1384631,SH,HO,1,0,2,1,1,3,0,1,1,False,False,False,False,False,False,False,False,11262,G,K,K,0.0
1385026,PH,HO,1,4,5,1,1,14,0,1,3,False,False,False,False,False,False,False,False,03055,C,D,K,0.0
1385247,PH,HT,2,2,3,4,0,6,0,1,0,False,False,False,False,False,False,False,False,50297,C,C,H,0.0
1385304,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,83061,N,K,M,0.0
1385511,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,60057,H,H,H,0.0
1386468,PH,HT,2,2,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,87085,D,E,C,0.0
1386715,PH,FT,2,2,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,1402.3524
1387062,PH,HO,1,4,5,1,1,10,0,1,4,False,False,False,False,False,False,False,True,40152,D,E,J,0.0
1387511,PH,HT,2,3,4,1,1,8,0,1,1,False,False,False,False,False,True,False,False,44156,C,C,E,0.0
1387539,PH,HO,1,3,4,1,1,10,0,2,1,False,False,False,False,False,False,True,True,21390,G,M,K,0.0
1387947,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,13206,T,P,K,0.0
1388346,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,74256,C,C,C,0.0
1388956,PH,FT,2,4,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,57447,G,F,G,236.062654
1389774,PH,HO,1,1,5,1,1,12,0,1,4,False,False,False,False,False,False,False,True,16078,F,E,G,0.0
